WrdEngID	WrdEng	pRoman
10508	hostler	ˈhɑslər;হো্ষ্টলাৰ
10509	ostler	ostler;অষ্টলাৰ
10510	stableboy	stableboy;ষ্টেবোলবয়
10511	stableman	stableman;ষ্টেবোলমেন
10512	tribute	ˈtrɪbjuːt;ট্ৰিবিউট
10513	Rakhi	rakhi;ৰাখি
10514	Raksha Bandhan	raksha bandhan;ৰক্ষা বন্ধন
10515	Kabuki	kəˈbuːkiː;কাবুকি
10516	tingle	ˈtɪŋgəl;টিংগল
10517	till	təl;টিল
10518	triple	ˈtrɪpəl;ট্ৰিপোল
10519	necessity	nɪˈsesətiː;নেচেছিটি
10520	excessively	excessively;এক্সেচিভলি
10521	conquest	ˈkɑnˌkwest;কনকুৱেষ্ট
10522	reading	ˈredɪŋ;ৰিডিং
10523	reading room	ˈredɪŋ ˈruːm;ৰিডিং ৰুম
10524	taro	ˈtɑroʊ;টাৰো
10525	sweet potato	ˈswiːt pəˈteɪtoʊ;চুইট পটেট’
10526	lovage	ˈləvɪdʒ;লভেজ
10527	lava	ˈlɑvə;লাভা
10528	elephant foot aroid	ˈeləfənt ˈfʊt ˈæˌrɔɪd;এলিফেণ্ট ফুট এৰইড
10529	elephant foot yam	ˈeləfənt ˈfʊt ˈjæm;এলফণ্ট ফুট য়েম
10530	elephant foots	ˈeləfənt ˈfʊts;এলিফেণ্ট ফুটচ্
10531	Dioscorea elephantipes	Dioscorea elephantipes;ডায়স্কৰিয়া এলিফেন্টিপেচ
10532	milking	ˈmɪlkɪŋ;মিল্কিং
10533	shaving blade	ˈʃeɪvɪŋ ˈbleɪd;চেভিং ব্লেড
10534	bedbug	ˈbedˌbəg;বেডবাগ
10535	craftiness	ˈkræftiːnəs;ক্ৰেফ্টিনেচ
10536	Cimex lectularius	cimex lectular;চিমেক্স লেকচুলাৰিয়াচ
10537	cleverness	ˈklevərnəs;ক্লেভাৰনেচ
10538	marsupium	mɑrˈsuːpiːəm;মাৰচুপিয়াম
10539	in absentia	in absentia;ইন এবচেণ্টিয়া
10540	crazily	crazily;ক্ৰেজিলি
10541	creator	kriːˈeɪtər;ক্ৰিয়েটৰ
10542	intransitive verb	ɪnˈtrænsətɪv ˈvərb;ইনট্ৰেনচিটিভ ভাৰ্ব
10543	transitive verb	ˈtrænsətɪv ˈvərb;ট্ৰেনজিটিভ ভাৰ্ব
10544	tutelary deity	ˈtuːtəˌleriː ˈdiːətiː;টুটলেৰি ডেইটি
10545	crestfallen	ˈkrestˌfɔlən;ক্ৰেষ্টফলেন
10546	closed-door	ˈkloʊzˈdɔr;ক্লজড-ডৰ
10547	magnanimity	ˌmægnəˈnɪmətiː;মেগনানিমিটি
10548	degenerate	dɪˈdʒenrət;ডিজেনেৰেট
10549	deluded	dɪˈluːdɪd;ডিলিউডেড
10550	entomology	ˌentəˈmɑlədʒiː;এণ্টমলজি
10551	quintal	ˈkwɪntəl;কুইণ্টল
10552	wormcast	wormcast;ৱ’ৰ্মকাষ্ট
10553	insecticide	ɪnˈsektəˌsaɪd;ইনচেকটিচাইড
10554	cultural	ˈkəltʃrəl;কালচাৰেল
10555	repository	rɪˈpɑzəˌtɔriː;ৰিপজিটৰি
10556	musket	ˈməskət;মাস্কেট
10557	peekaboo	ˈpiːkəˌbuː;পিকাবু
10558	bopeep	boʊˈpiːp;বুপিপ
10559	curable	ˈkjʊrəbəl;কিউৰেবল
10560	sub-deputy collector	sub-deputy kəˈlektər;চাব-ডেপুটি কলেক্টৰ
10561	credit card	ˈkredɪt ˈkɑrd;ক্ৰেডিট কাৰ্ড
10562	lifelong	ˈlaɪfˌlɔŋ;লাইফলং
10563	stirrup	ˈstərəp;ষ্টিৰাপ
10564	saddle	ˈsædəl;চেডল
10565	menstruous	menstruous;মেনষ্ট্ৰু’ৰাচ
10566	menstruating	ˈmenstruːˌweɪtɪŋ;মেনষ্ট্ৰুৱেটিং
10567	colourful	colourful;কালাৰফুল
10568	bolt	ˈboʊlt;বল্ট
10569	libido	ləˈbiːdoʊ;লিবিড’
10570	portal	ˈpɔrtəl;পৰ্টেল
10571	categorization	ˌkætɪgərəˈzeɪʃən;কেটাগৰাইজেচন
10572	seem	ˈsiːm;চিম
10573	carry	ˈkæriː;কেৰি
10574	yourself	jərˈself;ইয়ৰচেলফ
10575	youngster	ˈjəŋ(k)stər;ইয়ংষ্টাৰ
10576	working class	ˈwərkɪŋ ˈklæs;ৱৰ্কিং ক্লাচ
10577	womankind	ˈwʊmənˌkaɪnd;ৱমেনকাইণ্ড
10578	unmanned	ˌənˈmænd;আনমেণ্ড
10579	instrumentalist	instrumentalist;ইনষ্ট্ৰুমেণ্টালিষ্ট
10580	arch	ˈɑrtʃ;আৰ্ক
10581	light-minded	ˈlaɪtˌmaɪndəd;লাইটমাইণ্ডেড্
10582	flippant	ˈflɪpənt;ফ্লিপেণ্ট
10583	schematic	skɪˈmætɪk;স্কিমেটিক
10584	accuser	əˈkjuːzər;একিউজাৰ
10585	chapkan	chapkan;চাপকন
10586	checkmate	ˈtʃekˌmeɪt;চেকমেট
10587	ferment	fərˈment;ফাৰমেণ্ট
10588	Janmashtami	janmashtami;জন্মাষ্টমী
10589	griffin	ˈgrɪfən;গ্ৰিফিন
10590	polyandry	ˈpɑliːˌændriː;পলিয়েণ্ডৰি
10591	polygamy	polygamy;প’লিগেমি
10592	Areca gracilis	areca gracilis;এৰিকা গ্ৰাচিলিচ
10593	waggish	ˈwægɪʃ;ৱেগিচ
10594	sarpanch	sarpanch;চৰপঞ্চ
10595	sari	ˈsɑriː;চাৰি
10596	rebuild	riːˈbɪld;ৰিবিল্ড
10597	latest	latest;লেটেষ্ট
10598	guarantee	ˌgerənˈtiː;গেৰাণ্টি
10599	hairline	hairline;হেয়াৰলাইন
10600	one-act	one-act;ওৱান-এক্ট
10601	ursa major	[ursa] ˈmeɪdʒər;উৰ্চা মেজৰ
10602	great bear	ˈgreɪt ˈber;গ্ৰেট বিয়াৰ
10603	halwa	halwa;হালৱা
10604	shine	ˈʃaɪn;চাইন
10605	urdu	ˈʊrduː;উৰ্ডু
10606	belongings	belongings;বিলঙিংচ
10607	holding	ˈhoʊldɪŋ;হ’ল্ডিং
10608	signatory	ˈsɪgnəˌtɔriː;চিগ্নেটৰি
10609	theme	ˈθiːm;থিম
10610	quota	ˈkwoʊtə;কোটা
10611	hoisted	ˈhɔɪstɪd;হইষ্টেড
10612	caption	ˈkæpʃən;কেপ্চন
10613	chattering	ˈtʃætərɪŋ;চেটাৰিং
10614	subscribe	səbˈskraɪb;চাব’চক্ৰাইব
10615	cushion	ˈkʊʃən;কুচন
10616	session	ˈseʃən;চেছন
10617	sustainable	səˈsteɪnəbəl;চাচষ্টেইনেবল
10618	cannabis	ˈkænəbəs;কেনাবিচ
10619	commensalism	commensalism;কমেনচালিজিম
10620	commensal	kəˈmensəl;কমেনচাল
10621	incapacity	ˌɪnkəˈpæsətiː;ইনকেপাচিটি
10622	rower	ˈroʊər;ৰ’ৱাৰ
10623	oarsman	ˈɔrzmən;অৰ্চমেন
10624	lining	ˈlaɪnɪŋ;লাইনিং
10625	rhizome	ˈraɪˌzoʊm;ৰাইজ’ম
10626	rootstalk	rootstalk;ৰুটষ্টক
10627	rootstock	ˈruːtˌstɑk;ৰুটষ্টক
10628	ration	ˈræʃən;ৰেচন
10629	ripple	ˈrɪpəl;ৰিপ’ল
10630	boiler	ˈbɔɪlər;বইলাৰ
10631	incivility	ˌɪnsəˈvɪlətiː;ইনচিভিলিটি
10632	incidentally	incidentally;ইনচিডেণ্টলি
10633	incensory	incensory;ইনচেনচ’ৰি
10634	incarnate	ɪnˈkɑrnət;ইনকাৰনেট
10635	gandhi bug	ˈgɑndiː ˈbəg;গান্ধী বাগ
10636	Ipomoea batatas	Ipomoea batatas;ইপময়া বাটাটাচ
10637	genitalia	ˌdʒenəˈteɪljə;জেনিটালিয়া
10638	evening walk	ˈiːvnɪŋ ˈwɔk;ইভিনিং ৱাক
10639	swollen	ˈswoʊlən;চোলেন
10640	quantum mechanics	ˈkwɑntəm mɪˈkænɪks;কোৱাণ্টাম মেকানিক্স
10641	incubation	ˌɪŋkjəˈbeɪʃən;ইনকিউবেচন
10642	incubator	ˈɪŋkjəˌbeɪtər;ইনকিউবেটৰ
10643	incorrupt	ˌɪnkəˈrəpt;ইনকৰাপ্ট
10644	pubic hair	ˈpjuːbɪk ˈher;পিউবিক হেয়াৰ
10645	loanword	ˈloʊnˌwərd;ল’নৱৰ্ড
10646	Sarva Shiksha Abhiyan	Sarva Shiksha Abhiyan;সৰ্ব শিক্ষা অভিযান
10647	gawky	ˈgɔkiː;গ’কি
10648	gehenna	gɪˈhenə;গহনা
10649	sati	sati;সতী
10650	dualism	ˈduːəˌlɪzəm;ডুয়েলিজিম
10651	dualist	dualist;ডুয়েলিষ্ট
10652	Eid	eid;ঈদ
10653	Bairam	bairam;বাইৰাম
10654	grater	grater;গ্রেটৰ
10655	hiss	ˈhɪs;হিচ
10656	malnutrition	ˌmælnʊˈtrɪʃən;মেলনুট্ৰিচন
10657	boastful	ˈboʊstfəl;বুষ্টফুল
10658	self-conscious	self-conscious;চেলফ-কনচিয়াচ
10659	caning	ˈkeɪnɪŋ;কেনিং
10660	genocide	ˈdʒenəˌsaɪd;জেনোচাইড
10661	Shital Pati	shital pati;শীতল পাটি
10662	cool mat	ˈkuːl ˈmæt;কুল মট
10663	murta plants	murta plænts;মুৰটা প্লেণ্টচ
10664	Clinogyne dichotoma	Clinogyne dichotoma;ক্লিনজাইন ডাই’কট’মা
10665	numerous	ˈnuːmrəs;নিউমাৰাচ
10666	inconsiderate	ˌɪnkənˈsɪdrət;ইনকনচিডাৰেট
10667	genre	ˈʒɑnrə;জেনৰে
10668	Teachers’ Day	ˈtiːtʃərz’ ˈdeɪ;টিচাৰ্চ’ ডে
10669	baddy	baddy;বাডি
10670	Brassica oleracea	bræsɪkə oleracea;ব্ৰাচিকা অলেৰাচিয়া
10671	educationist	ˌedʒəˈkeɪʃnɪst;এডুকেচনিষ্ট
10672	educated	ˈedʒəˌkeɪtɪd;এডুকেটেড
10673	teaching	ˈtiːtʃɪŋ;টিচিং
10674	co-wife	co-wife;কো-ৱাইফ
10675	experienced	ɪkˈspɪriːənst;এক্সপেৰিয়েন্স
10676	Daffla	daffla;ডফলা
10677	insurmountable	ˌɪnsərˈmæʊntəbəl;ইনচাৰমাউণ্টেবল
10678	insuperable	ɪnˈsuːprəbəl;ইনচুপাৰেবল
10679	attorney	əˈtərniː;এটৰ্ণী
10680	wallpaper	ˈwɔlˌpeɪpər;ৱালপেপাৰ
10681	Bedouin	ˈbedəwən;বেডুইন
10682	Beduin	beduin;বেদুইন
10683	wintry	ˈwɪntriː;উইনট্ৰি
10684	insectary	ˈɪnˌsektəriː;ইনচেকটাৰি
10685	bihutoli	bihutoli;বিহুত’লি
10686	sliced	ˈslaɪst;স্লাইচড
10687	unmistakeable	unmistakea;আনমিষ্টেকেবল
10688	unmistakable	ˌənməˈsteɪkəbəl;আনমিষ্টেকেবল
10689	valetudinary	valetudinary;ভালেটুডিনাৰী
10690	bottle	ˈbɑtəl;বটল
10691	bazaar	bəˈzɑr;বজাৰ
10692	camphor	ˈkæm(p)fər;কেমফৰ
10693	averrhoa carambola	averrhoa kærəmˈboʊlə;অভেৰোৱা কেৰামবলা
10694	splash	ˈsplæʃ;স্পালচ
10695	incontinent	ɪnˈkɑntənənt;ইনকণ্টিনেণ্ট
10696	incontinence	ɪnˈkɑntənəns;ইনকণ্টিনেন্স
10697	thesis	ˈθiːsəs;থেচিচ
10698	hallucination	həˌluːsəˈneɪʃən;হেলুচিনেচন
10699	gymkhana	dʒɪmˈkɑnə;জিমখানা
10700	motherless	motherless;মাদাৰলেচ
10701	semicircle	ˈsemiːˌsərkəl;চেমিচাৰ্কল
10702	semicircumference	semicircumference;চেমিচাৰকামফাৰেন্স
10703	hemicycle	ˈhemɪˌsaɪkəl;হেমিচাইকল
10704	cross-fire	crossfire;ক্ৰ’চ-ফায়াৰ
10705	defensive	dɪˈfensɪv;ডিফেনচিভ
10706	stranglehold	ˈstræŋgəlˌhoʊld;ষ্ট্ৰেংগলহ’ল্ড
10707	stepsister	ˈstepˌsɪstər;ষ্টেপচিষ্টাৰ
10708	stevedore	ˈstiːvəˌdɔr;ষ্টিভেডৰ
10709	strengthen	ˈstreŋ(k)θən;ষ্ট্ৰেংথেন
10710	monolith	ˈmɑnəˌlɪθ;মন’লিথ
10711	one day	ˈwən ˈdeɪ;ৱান ডে
10712	droplet	ˈdrɑplət;ড্ৰপলেট
10713	drop by drop	ˈdrɑp ˈbaɪ ˈdrɑp;ড্ৰপ বাই ড্ৰপ
10714	antenna	ænˈtenə;এনটেনা
10715	seedlings	ˈsiːdlɪŋz;চিডলিংচ
10716	inexcusable	ˌɪnɪkˈskjuːzəbəl;ইনএক্সকিউজেবল
10717	homesick	ˈhoʊmˌsɪk;হ’মচিক
10718	Indian river shed	ˈɪndiːən ˈrɪvər ˈʃed;ইণ্ডিয়ান ৰিভাৰ চেড
10719	Gudusia chapra	gudusia chapra;গুডুচিয়া চাপ্ৰা
10720	disfluency	disfluency;ডিচফ্লুয়েন্সি
10721	cypher	cypher;চাইফাৰ
10722	nought	nought;ন’ট
10723	allied	əˈlaɪd;এলাইড
10724	parsley	ˈpɑrsliː;পাৰ্চলি
10725	Petroselinum crispum	Petroselinum crispum;পেট্ৰ’চেলিনুম ক্ৰিচপুম 
10726	sugarcane plantation	ˈʃʊgərˌkeɪn plænˈteɪʃən;চুগাৰকেন প্লেনটেচন
10727	left-handed	left-handed;লেফট-হেণ্ডেড
10728	Dokhona	dokhona;দখনা
10729	partnership	partnership;পাৰ্টনাৰচিপ
10730	companion	kəmˈpænjən;কমপেনিয়ন
10731	Canis lupus	Canis ˈluːpəs;কেনিচ লুপুচ
10732	tremulous	tremulous;ট্ৰিমুলউচ
10733	strop	ˈstrɑp;ষ্ট্ৰপ
10734	collectively	collectively;কলেক্টিভলি
10735	unreliable	unreliable;আনৰিলায়েবল
10736	Kinnara	kinnara;কিন্নৰ
10737	maharishi	ˌmɑhəˈriːʃiː;মহাঋিষি
10738	maharshi	maharshi;মহৰ্ষি
10739	muluk	muluk;মুলুক
10740	stem cell	ˈstem ˈsel;ষ্টেম চেল
10741	knee-high	knee-high;নি-হাই
10742	breast-deep	breast-deep;ব্ৰিষ্ট-ডিপ
10743	dissertation	ˌdɪsərˈteɪʃən;ডিচাৰ্টেচন
10744	paratha	পৰঠা;পৰঠা
10745	neck-deep	নেক-ডিপ;নেক-ডিপ
10746	chin-deep	chin-deep;চিন-ডিপ
10747	turnip	ˈtərnəp;টাৰ্নিপ
10748	Beta vulgaris	ˈbeɪtə [vulgaris];বিট [ভুলগাৰিচ];বেইট [ভুলগাৰিচ];ব
10749	Brassica rapa var. rapa	ˈbræsɪkə ˈrɑpə [var]. ˈrɑpə;ব্ৰেচিকা ৰা্পা [ভাৰ]. 
10750	Riha	ৰিহা;ৰিহা
10751	Kasoli	কাচ’লি;কাচ’লি
10752	academic year	ˌækəˈdemɪk ˈjɪr;একাডেমিক ইয়াৰ
10753	flood victim	ˈfləd ˈvɪktəm;ফ্লাড ভিকটিম
10754	bombing	ˈbɑmɪŋ;বম্বিং
10755	simplification	ˌsɪmpləfəˈkeɪʃən;চিমপ্লিফিকেচন
10756	junglefowl	junglefowl;জাংগলফাউল
10757	Monitor Lizard	ˈmɑnətər ˈlɪzərd;মনিটৰ লিজাৰ্ড
10758	Adi Granth	আদি গ্ৰন্থ;আদি গ্ৰন্থ
10759	homeless	ˈhoʊmləs;হমলেচ
10760	Stinging catfish	stinging catfish;ষ্টিংইঙ কেটফিচ
10761	Heteropneustes fossilis	Heteropneustes fossilis;হেটেৰনষ্টেচ ফচিলিচ
10762	indefinite integral	ɪnˈdefnət ˈɪntɪgrəl;ইনডেফিনিট ইণ্টিগ্ৰেল
10763	Granth Sahib	Granth ˈsɑˌ(h)ɪb;গ্ৰন্থ চাহিব
10764	outdated	ˌæʊtˈdeɪtəd;আউটডেটেড
10765	sirenia	sirenia;চিৰেনিয়া
10766	Hippopotamus amphibius	ˌhɪpəˈpɑtəməs amphibius;হিপপটেমাচ এমফিবিয়াচ
10767	disapproval	ˌdɪsəˈpruːvəl;ডিচপ্ৰুভেল
10768	chimney	ˈtʃɪmniː;চিমনি
10769	Mahalaya	মহালয়া;মহালয়া
10770	improvement	ɪmˈpruːvmənt;ইমপ্ৰুভমেণ্ট
10771	allergy	ˈælərdʒiː;এলাৰ্জি
10772	fireproof	ফায়াৰপ্ৰুফ;ফায়াৰপ্ৰুফ
10773	twenty five	ˈtwentiː ˈfaɪv;টুৱেণ্টি ফাইভ
10774	twang	ˈtwæŋ;টুৱাং
10775	twenty seven	ˈtwentiː ˈsevən;টুৱেণ্টি চেভন
10776	ninety one	ˈnaɪntiː ˈwən;নাইণ্টি ৱান
10777	ninety two	ˈnaɪntiː ˈtuː;নাইণ্টি টু
10778	ninety four	ˈnaɪntiː fɔr;নাইণ্টি ফৰ
10779	ninety six	ˈnaɪntiː ˈsɪks;নাইণ্টি চিক্স
10780	ninety seven	ˈnaɪntiː ˈsevən;নাইণ্টি চেভেন
10781	ninety eight	ˈnaɪntiː ˈeɪt;নাইণ্টি এইট
10782	thirty three	ˈθərtiː ˈθriː;থাৰ্টি থ্ৰি
10783	warmth	ˈwɔrm(p)θ;ৱাৰ্মথ
10784	departmental	dɪˌpɑrtˈmentəl;ডিপাৰটমেণ্টেল
10785	packet	ˈpækət;পেকেট
10786	alarmed	əˈlɑrmd;এলাৰ্মড
10787	ninety nine	ˈnaɪntiː ˈnaɪn;নাইণ্টি নাইন
10788	twenty four	ˈtwentiː fɔr;টুৱেণ্টি ফৰ
10789	twenty eight	ˈtwentiː ˈeɪt;টুৱেণ্টি এইট
10790	chemise	ʃəˈmiːz;চিমাইজ
10791	eagerly	eagerly;এগাৰৰ্লি
10792	goggles	ˈgɑgəlz;গগলচ
10793	faggot	ˈfægət;ফেগট
10794	family tree	ˈfæmliː ˈtriː;ফেমলি ট্ৰি
10795	father figure	ˈfɑðər ˈfɪgjər;ফাডাৰ ফিগাৰ
10796	oblation	əˈbleɪʃən;অবলেচন
10797	oblivion	əˈblɪviːən;অবলিভিয়ন
10798	admonish	ædˈmɑnɪʃ;এডমনিচ
10799	nail seissors	nail scissors;নেইল চিজৰ্চ
10800	nearby	nɪrˈbaɪ;নিয়েৰবাই
10801	pamphlet	ˈpæm(p)flət;পেম্পফ্লেট
10802	picnic	ˈpɪknɪk;পিকনিক
10803	obstinacy	ˈɑbstənəsiː;অবষ্টিনেন্সি
10804	optional	ˈɑpʃnəl;অপচনেল
10805	jungli	jungli;জ্ংলি
10806	aluminium	ˌæljəˈmɪniːəm;এলুমিনিয়াম
10807	Rasbora elanga	ræzˈbɔrə elanga;ৰাচবৰা ইলনগা
10808	blurt	ˈblərt;ব্লাৰ্ট
10809	time bomb	ˈtaɪm ˈbɑm;টাইম বম্ব
10810	bodice	ˈbɑdəs;বডিচ
10811	insensibility	ɪnˌsensəˈbɪlətiː;ইনচেনচিবিলিটি
10812	feeding bottle	ˈfiːdɪŋ ˈbɑtəl;ফিডিং বটল
10813	plentifully	plentifully;প্লেণ্টিফুলি
10814	dollar	ˈdɑlər;ডলাৰ
10815	dormitory	ˈdɔrməˌtɔriː;ডৰমিটৰি
10816	domesticity	ˌdoʊˌmesˈtɪsətiː;ড’মেষ্টিচিটি
10817	double decker	ˈdəbəl ˈdekər;ডবল ডেকাৰ
10818	double barrelled	ˈdəbəl ˈberəld;ডবল বেৰেলড
10819	double standard	ˈdəbəl ˈstændərd;ডবল ষ্টেণ্ডাৰ্ড
10820	doyen	ˈdɔɪən;ডইন
10821	small fry	ˈsmɔl ˈfraɪ;স্মল ফ্ৰাই
10822	legalize	ˈliːgəˌlaɪz;লিগেলাইজ
10823	legalistic	ˌliːgəˈlɪstɪk;লিগেলিষ্টিক
10824	leonine	ˈliːəˌnaɪn;লিয়নাইন
10825	lengthen	ˈleŋ(k)θən;লেংথেন
10826	lope	ˈloʊp;ল’প
10827	family prestige	ˈfæmliː preˈstiːʒ;ফেমলি প্ৰেষ্টিজ
10828	mattress	ˈmætrəs;মেট্ৰেচ
10829	truck	ˈtrək;ট্ৰাক
10830	lorry	ˈlɔriː;লৰি
10831	oracy	oracy;অৰেচি
10832	orientalism	ˌɔriːˈentəˌlɪzəm;অৰিণ্টেলিজম
10833	nightlong	নাইট-লং;নাইট-লং
10834	tertian	ˈtərʃən;টাৰচিয়ান
