Value of the suit	0x9ae0x9cb0x9950x9f00x9cd0x9a60x9ae0x9be0x9f0 0x9ae0x9c20x9b20x9cd0x9af,  0x9ac0x9be0x9a60x9ae0x9c20x9b20x9cd0x9af 0x9ae0x9cb0x9f00x9cd0x9a60x9ae0x9be0x9f0 0x9960x9f00x99a
Variance	0x9ac0x9c80x9b70x9ae0x9cd0x9af,  0x9aa0x9cd0x9f00x9b80x9f00x9a3,  0x9ac0x9bf0x9950x9cd0x9b70x9c70x9aa0x9a3
Variation	0x9ac0x9bf0x99a0x9f00x9a3,  0x9ad0x9c70x9a6
Vendor	0x9ac0x9bf0x9950x9cd0x9f00x9c70x9a40x9be
Verbal	0x9ae0x9cc0x9960x9bf0x995,  0x9ac0x9be0x99a0x9a80x9bf0x995
Transfer	0x9ac0x9a60x9b20x9bf,  0x9b90x9b80x9cd0x9a40x9be0x9a80x9cd0x9a40x9f00x9950x9f00x9a3
Transferee	0x9ac0x9a60x9b20x9bf 0x9b90x9cb0x9f10x9be 0x9950x9f00x9cd0x9ae0x9cd0x9ae0x99a0x9be0x9f00x9c0
Transfer of officer	0x9ac0x9bf0x9b70x9df0x9be 0x9ac0x9a60x9b20x9bf,  0x9aa0x9cd0x9f00x9be0x9a70x9bf0x9950x9be0x9f00x9c0 0x9ac0x9a60x9b20x9bf
Transliteration	0x9ac0x9f00x9cd0x9a30x9be0x9a80x9cd0x9a40x9f00x9c00x9950x9f00x9a3,  0x9aa0x9cd0x9f00x9a40x9bf0x9ac0x9f00x9cd0x9a30x9c00x9950x9f00x9a3
Treasure	0x9a80x9bf0x9a70x9bf ,  0x9ac0x9bf0x9a40x9cd0x9a4,  0x9b80x9ae0x9cd0x9aa0x9a40x9cd0x9a40x9bf
Defaulter List	0x9ac0x9cd0x9af0x9a40x9bf0x9950x9cd0x9f00x9ae0x9f0 0x9a40x9be0x9b20x9bf0x9950x9be
Defecto	0x9950x9be0x9f00x9cd0x9af0x9cd0x9af0x9a4:,  0x9ac0x9b80x9cd0x9a40x9c10x9a4:
Defendent	0x9aa0x9cd0x9f00x9a40x9bf0x9ac0x9be0x9a60x9c0,  0x9ac0x9bf0x9ac0x9be0x9a60x9c0
Delay	0x9ac0x9bf0x9b20x9ae0x9cd0x9ac
Deliberation	0x9ac0x9bf0x9ae0x9f00x9cd0x9b7,  0x9aa0x9f00x9cd0x9af0x9be0x9b20x9cb0x99a0x9a80x9be
Delivery	0x9aa0x9cd0x9f00x9a60x9be0x9a8,  0x9ac0x9bf0x9a40x9f00x9a3,  0x9aa0x9cd0x9f00x9b80x9f1
Demurrage	0x9ac0x9bf0x9b20x9ae0x9cd0x9ac-0x9b60x9c10x9b20x9cd0x995
Department	0x9ac0x9bf0x9ad0x9be0x997
Finance Department	0x9ac0x9bf0x9a40x9cd0x9a4 0x9ac0x9bf0x9ad0x9be0x997
Departmental  Account	0x9ac0x9bf0x9ad0x9be0x9970x9c00x9df 0x9b20x9c70x9960x9be
Departmental receipts	0x9ac0x9bf0x9ad0x9be0x9970x9c00x9df 0x9aa0x9cd0x9f00x9be0x9aa0x9cd0x9a40x9bf
Departmental revenue 	0x9ac0x9bf0x9ad0x9be0x9970x9c00x9df 0x9f00x9be0x99c0x9b9
Deprive	0x9ac0x99e0x9cd0x99a0x9bf0x9a4 0x9950x9f00x9be
Destruction of wild Animals	0x9ac0x9a80x9cd0x9af0x99c0x9a80x9cd0x9a40x9c1 0x9a80x9be0x9b60x9a8
Details	0x9ac0x9bf0x9b70x9a6
Detailed	0x9ac0x9bf0x9b80x9cd0x9a40x9c30x9a4
Detailed Bill	0x9ac0x9bf0x9b80x9cd0x9a40x9c30x9a4 0x9850x9a70x9bf0x9a60x9c70x9df 0x9ac0x9be 0x9ac0x9bf0x9b2
Deviation	0x9ac0x9cd0x9af0x9a40x9bf0x9950x9cd0x9f00x9ae
Deviation Statement	0x9ac0x9cd0x9af0x9a40x9df 0x9ac0x9bf0x9f10x9f00x9a3
Diagonal	0x9ac0x9bf0x9950x9f00x9cd0x9a3
Disaffected	0x9ac0x9bf0x9a40x9c10x9b70x9cd0x99f
Disbursement 	0x9ac0x9bf0x9a40x9f00x9a3
Disburser	0x9ac0x9bf0x9a40x9f00x9a30x9950x9be0x9f00x9c0
Discharge	0x9890x9a80x9cd0x9ae0x9c10x9950x9cd0x9a40x9bf,  0x9f00x9c70x9b90x9be0x987,  0x9960x9be0x9b20x9be0x995,  0x9ac0x9f00x9960x9be0x9b80x9cd0x9a4
Discreet	0x9ac0x9bf0x99a0x9be0x9f00x9b60x9c00x9b2,  0x9ac0x9bf0x9ac0x9c70x99a0x995
Discretion	0x9ac0x9bf0x9ac0x9c70x99a0x9a80x9be
Discrimination	0x9ac0x9bf0x9ad0x9c70x9a6 ,  0x9ad0x9c70x9a60x9950x9be0x9f0
Discretionary treatment	0x9ac0x9bf0x9ad0x9c70x9a60x9ae0x9c20x9b20x995 0x9860x99a0x9f00x9a3
Discount	0x9ac0x9be0x99f0x9cd0x99f0x9be
Disease	0x9f00x9cb0x997,  0x9ac0x9c70x9ae0x9be0x9f0
Dislocation	0x9ac0x9bf0x9950x9b20x9a40x9be,  0x9b80x9cd0x9a50x9be0x9a80x99a0x9cd0x9af0x9c10x9a40x9bf,  0x9ac0x9bf0x99a0x9cd0x99b0x9bf0x9a80x9cd0x9a80x9a40x9be
Dismiss	0x9ac0x9f00x9cd0x9960x9be0x9b80x9cd0x9a4 0x9950x9f0,  0x9aa0x9a60x99a0x9cd0x9af0x9c10x9a4 0x9950x9f0
Dismissal	0x9ac0x9f00x9cd0x9960x9be0x9b80x9cd0x9a4 0x9950x9f0,  0x9aa0x9a60x99a0x9cd0x9af0x9c10x9a4
Disparity	0x9850x9b80x9ae0x9a40x9be ,  0x9ac0x9c80x9b70x9ae0x9cd0x9af
Disposal	0x9a80x9bf0x9b70x9cd0x9aa0x9a40x9cd0x9a40x9bf,  0x9ac0x9cd0x9af0x9f10x9b80x9cd0x9a50x9be,  0x9ac0x9cd0x9af0x9f10x9b80x9cd0x9a50x9be0x9a70x9bf0x9950x9be0x9f0
Dispute	0x9ac0x9bf0x9ac0x9be0x9a6 ,  0x9ac0x9bf0x9f00x9cb0x9a7
Disputant	0x9ac0x9bf0x9ac0x9be0x9a60x9c0 ,  0x9ac0x9bf0x9f00x9cb0x9a70x9c00x9df
Dissent	0x9ae0x9a40x9ad0x9c70x9a6 ,  0x9ac0x9bf0x9ae0x9a4
Dissenting minute	0x9ae0x9a40x9ad0x9c70x9a60x9f0 0x99f0x9cb0x9950x9be ,  0x9ac0x9bf0x9ae0x9a4 0x99f0x9cb0x9950x9be
Dissolve	0x9ac0x9bf0x9980x99f0x9a8 0x9950x9f0,  0x9ad0x9be0x9990x9bf 0x9a60x9bf
Dissolution of Marriage	0x9ac0x9bf0x9ac0x9be0x9b9 0x9ac0x9bf0x99a0x9cd0x99b0x9c70x9a6 ,  0x9ac0x9bf0x9ac0x9be0x9b9 0x9ad0x9990x9cd0x997
Distinctive	0x9ac0x9bf0x9b60x9bf0x9b70x9cd0x99f ,  0x9b80x9cd0x9aa0x9b70x9cd0x99f
Distraint	0x9950x9cb0x9f00x9cb0x995 ,  0x9ac0x9bf0x9a80x9bf0x9970x9cd0x9f00x9b9
Distribution	0x9ac0x9bf0x9a40x9f00x9a3
Distribution register	0x9ac0x9bf0x9a40x9f00x9a3 0x9aa0x99e0x9cd0x99c0x9c0
Distribution systems	0x9ac0x9bf0x9a40x9f00x9a3 0x9aa0x9cd0x9f00x9a50x9be
Disaffiliated	0x9ac0x9bf0x9b80x9ae0x9cd0x9ac0x9a80x9cd0x9a7
Disband	0x9ad0x9990x9cd0x997 0x9950x9f0 ,  0x9ac0x9bf0x9df0x9c10x9950x9cd0x9a4 0x9950x9f0
Disbandment	0x9ac0x9bf0x9df0x9cb0x99c0x9a8
Divider	0x9ac0x9bf0x9ad0x9be0x99c0x995
Divorce	0x9ac0x9bf0x9ac0x9be0x9b9 0x9ac0x9bf0x99a0x9cd0x99b0x9c70x9a6
Divorce (a person divorced)	0x9ac0x9bf-0x9aa0x9f00x9bf0x9a80x9c00x9a4 ,  0x9ac0x9bf-0x9aa0x9f00x9bf0x9a30x9c00x9a40x9be
Bank Draft	0x9850x9a70x9bf0x9950x9cb0x9b7 0x9ac0x9bf0x9950x9f00x9cd0x9b7,  0x9ac0x9c70x9820x995 0x9a10x9cd0x9f00x9be0x9ab0x9cd‌0x99f
Dyke	0x9ac0x9be0x9a80x9cd0x9a7,  0x9ae0x9a50x9be0x9890x9f00x9bf
Dynamo	0x9ac0x9bf0x9a60x9cd0x9af0x9c10x9a4 0x99c0x9a80x9bf0x9a40x9cd0x9f0
Habbeas Corpus	0x9ac0x9a80x9cd0x9a60x9c0 0x9aa0x9cd0x9f00x9a40x9cd0x9af0x9950x9cd0x9b70x9c00x9950x9f00x9a3
Half Blood	0x9ac0x9c80x9ae0x9be0x9a40x9cd0x9f00x9c70x9df,  0x9b80x9a40x9c00x9df0x9be
Bracket heads	0x9ac0x9a80x9cd0x9a70x9a80x9c00x9ad0x9c10x9950x9cd0x9a4 0x9b60x9c00x9f00x9cd0x9b7,  0x9ac0x9a80x9cd0x9a70x9a80x9c00x9ad0x9c10x9950x9cd0x9a4 0x9b60x9bf0x9a40x9be0x9a8
Head of Department	0x9ac0x9bf0x9ad0x9be0x9970x9c00x9df 0x9aa0x9cd0x9f00x9a70x9be0x9a8
Heredity	0x9ac0x9820x9b60x9970x9a40x9bf ,  0x9aa0x9bf0x9a40x9cd0x9f00x9be0x9970x9a40x9bf
Hereditary office	0x9ac0x9820x9b60x9970x9a40x9bf 0x9aa0x9a6
Hereditary Property	0x9aa0x9c80x9a40x9cd0x9f00x9bf0x995 0x9b80x9ae0x9cd0x9aa0x9a40x9cd0x9a40x9bf,  0x9ac0x9820x9b60x9970x9a4 0x9b80x9ae0x9cd0x9aa0x9a40x9cd0x9a40x9bf
Heterogeneity	0x9ac0x9be0x9f00x9c70x9ae0x9bf0x9b90x9b20x9bf
Heterogenous	0x9850x9b80x9ae 0x9b80x9a40x9cd0x9ac0x9a40x9be,  0x9ac0x9be0x9f00x9c70x9ae0x9bf0x9b90x9b20x9bf
History	0x9ac0x9c10x9f00x99e0x9cd0x99c0x9c0,  0x9870x9a40x9bf0x9b90x9be0x9b8
Hostile	0x9aa0x9cd0x9f00x9a40x9bf0x9950x9c20x9b2,  0x9ac0x9bf0x9f00x9cb0x9a70x9c0
Rest House	0x9ac0x9bf0x9b60x9cd0x9f00x9be0x9ae0x9b20x9df
Hypothecate	0x9a60x9be0x9df 0x9ac0x9a80x9cd0x9a70x995,  0x9ac0x9a80x9cd0x9a70x995 0x9a60x9c7
Hypothecated	0x9a60x9be0x9df0x9ac0x9a60x9cd0x9a7,  0x9ac0x9a80x9cd0x9a70x9950x9bf
Hypothecator	0x9a60x9be0x9df0x9950x9be0x9f00x9c0 ,  0x9ac0x9a80x9cd0x9a70x9950x9a60x9be0x9a40x9be
Gallery	0x9ac0x9bf0x9a50x9c00x9950x9be,  0x9970x9c70x9b20x9c70x9f00x9bf
Garden	0x9ac0x9be0x9970x9bf0x99b0x9be,  0x9890x9a60x9cd0x9af0x9be0x9a8
Garden Land	0x9ac0x9be0x9970x9bf0x99b0x9be0x9f0 0x9ae0x9be0x99f0x9bf,  0x9890x9a60x9cd0x9af0x9be0x9a8 0x9ad0x9c20x9ae0x9bf
Gas	0x9970x9c70x99b,  0x9ac0x9be0x9b70x9cd0x9aa
Gauge, Board	0x9ac0x9b90x9b20x9970x9c70x99c
Gauge, Rain	0x9ac0x9c40x9b70x9cd0x99f0x9bf 0x9ae0x9be0x9aa0x995 0x9af0x9a80x9cd0x9a40x9cd0x9f0,  0x9ac0x9f00x9b70x9c10x9a3 0x99c0x9cb0x9960x9be 0x9af0x9a80x9cd0x9a40x9cd0x9f0
Gazetteer 	0x9ac0x9bf0x9f10x9f00x9a30x9bf0x9950x9be
Genealogical Table	0x9ac0x9820x9b60x9be0x9f10x9b20x9c0 0x9a40x9be0x9b20x9bf0x9950x9be
Genealogy	0x9ac0x9820x9b60x9be0x9f10x9b20x9c0
Germs	0x99c0x9c00x9f10x9be0x9a30x9c1,  0x9ac0x9c00x99c0x9be0x9a30x9c1
Girls Guides	0x9ac0x9be0x9b2 0x99a0x9be0x9f00x9bf0x9950x9be
Ground -nut	0x9ac0x9be0x9a60x9be0x9ae
Growing Crop	0x9ac0x9a20x9bc0x9be 0x9b60x9b80x9cd0x9af
Guidance	0x9aa0x9a5 0x9aa0x9cd0x9f00x9a60x9f00x9cd0x9b60x9a3,  0x9ac0x9be0x99f 0x9a60x9c70x9960x9c10x9f10x9be
Gun	0x9ac0x9a80x9cd0x9a60x9c10x995
Gun Licence	0x9ac0x9a80x9cd0x9a60x9c10x9950x9f0 0x9aa0x99f0x9cd0x99f0x9be
Gun Licence Renewal Application	0x9ac0x9a80x9cd0x9a60x9c10x9950x9f0 0x9aa0x99f0x9cd0x99f0x9be 0x9a80x9a40x9c10x9a8 0x9950x9f00x9be0x9f0 0x9860x9ac0x9c70x9a60x9a8
Gunny Bag	0x9a50x9c80x9b20x9be,  0x9ac0x9b80x9cd0x9a40x9be
Gymnastics	0x9ac0x9cd0x9af0x9be0x9df0x9be0x9ae
Gymnasium	0x9ac0x9cd0x9af0x9be0x9df0x9be0x9ae0x9b60x9be0x9b20x9be
Wall	0x9ac0x9c70x9f0,  0x9aa0x9cd0x9f00x9be0x99a0x9c00x9f0
Year	0x9ac0x9f00x9cd0x9b7,  0x9ac0x99b0x9f0
....Financial year	0x9ac0x9bf0x9a40x9cd0x9a40x9c00x9df 0x9ac0x9f00x9cd0x9b7
Yearly advance	0x9ac0x9be0x9f00x9cd0x9b70x9bf0x995 0x9850x9970x9cd0x9f00x9bf0x9ae
Yearly return	0x9ac0x9be0x9f00x9cd0x9b70x9bf0x995 0x9aa0x9cd0x9f00x9ac0x9bf0x9f10x9f00x9a3
Yours faithfully	0x9ad0x9f10x9a60x9c00x9df,  0x9ac0x9bf0x9b60x9cd0x9ac0x9b80x9cd0x9a4
Award	0x9aa0x9cd0x9f00x9a60x9be0x9a8,  0x9f00x9be0x9df,  0x9ac0x9810x99f0x9be,  0x9aa0x9c10x9f00x9b80x9cd0x9950x9be0x9f0
Award (verb)	0x9aa0x9cd0x9f00x9a60x9be0x9a8 0x9950x9f00x9cd‌,  0x9aa0x9c10x9f00x9b80x9cd0x9950x9f0 0x9a60x9c7,  0x9ac0x9810x99f0x9be 0x9a60x9c7,  0x9f00x9be0x9df 0x9a60x9c7
Illegal	0x9850x9ac0x9c80x9a7,  0x9ac0x9c7-0x9860x9870x9a80x9c0
Illwill	0x9a60x9cd0x9ac0x9c70x9b7,  0x9ac0x9bf0x9a60x9cd0x9ac0x9c70x9b7
Immigration	0x9860x9aa0x9cd0x9f00x9f10x9be0x9b8,  0x9ac0x9bf0x9a60x9c70x9b6 0x9970x9ae0x9a8
Immunity	0x9ac0x9bf0x9ae0x9c10x9950x9cd0x9a40x9bf,  0x9850x9a80x9be0x9950x9cd0x9f00x9ae0x9cd0x9af0x9a40x9be
Impound	0x9ac0x9a80x9cd0x9a7 0x9950x9f0
Impounding	0x9ac0x9a80x9cd0x9a7 0x9950x9f0
Fact in issue	0x9ac0x9bf0x9ac0x9be0x9a60x9f0 0x9ac0x9bf0x9b70x9df
Fair copy	0x9ac0x9bf0x9b60x9c10x9a60x9cd0x9a7 0x9aa0x9cd0x9f00x9a40x9bf0x9b20x9bf0x9aa0x9bf
Electric Fan	0x9ac0x9bf0x9a60x9cd0x9af0x9c10x9a4 0x9ac0x9bf0x99b0x9a80x9c0
Farewell	0x9ac0x9bf0x9a60x9be0x9df
Farewell address	0x9ac0x9bf0x9a60x9be0x9df 0x9b80x9ae0x9cd0x9ad0x9be0x9b70x9a3
Federation of commerce	0x9ac0x9be0x9a30x9bf0x99c0x9cd0x9af 0x9b80x9820x9b90x9a40x9bf
Finance Committee	0x9ac0x9bf0x9a40x9cd0x9a4 0x9b80x9ae0x9bf0x9a40x9bf
Finance Commission	0x9ac0x9bf0x9a40x9cd0x9a4 0x9860x9df0x9cb0x997
Finance Department	0x9ac0x9bf0x9a40x9cd0x9a4 0x9ac0x9bf0x9ad0x9be0x997
Financial adjustment	0x9ac0x9bf0x9a40x9cd0x9a40x9c00x9df 0x9b80x9ae0x9a80x9cd0x9ac0x9df ,  0x9ac0x9bf0x9a40x9cd0x9a40x9c00x9df 0x9b80x9820x9af0x9cb0x99c0x9a8
Financial agreement	0x9ac0x9bf0x9a40x9cd0x9a40x9c00x9df 0x99a0x9c10x9950x9cd0x9a40x9bf
Financial year 	0x9ac0x9bf0x9a40x9cd0x9a40x9c00x9df 0x9ac0x99b0x9f0
Firm	0x9a60x9c30x9dd, 0x9a80x9bf0x9b60x9cd0x99a0x9bf0x9a4 ,  0x9ac0x9cd0x9af0x9f10x9b80x9be0x9df 0x9b80x9a80x9cd0x9a50x9be, 0x9b80x9cd0x9ac0x9be0x9f00x9cd0x9a5
Flogging	0x9ac0x9c70x9a40x9cd0x9f00x9be0x9980x9be0x9a4
Flap	0x9ac0x9c70x9b70x9cd0x99f0x9a80x9c0
Flat (a self contained set of rooms)	0x9ac0x9be0x9b80x9950x9950x9cd0x9b7
Flood	0x9ac0x9be0x9a80x9aa0x9be0x9a80x9c0
Force	0x9ac0x9b2 0x9ac0x9be0x9b90x9bf0x9a80x9c0
To be in Force	0x9ac0x9b20x9ac0x9a4 0x9b90x9cb0x9f10x9be
Foreign	0x9ac0x9bf0x9a60x9c70x9b60x9c0, 0x9ac0x9c80x9a60x9c70x9b60x9bf0x995
Foreign exchange	0x9ac0x9c80x9a60x9c70x9b60x9bf0x995 0x9ae0x9c10x9a60x9cd0x9f00x9be 0x9ac0x9bf0x9a80x9bf0x9ae0x9df
Foreign Liquor	0x9ac0x9bf0x9b20x9be0x9a40x9c00x9ae0x9a6
Foreign Loans	0x9ac0x9c80x9a60x9c70x9b60x9bf0x995 0x9e00x9a3
Foreign Office	0x9ac0x9c80x9a60x9c70x9b60x9bf0x995 0x9950x9be0x9f00x9cd0x9af0x9cd0x9af0x9be0x9b20x9df
Foreign Passport	0x9ac0x9c80x9a60x9c70x9b60x9bf0x995 0x9aa0x9be0x9f00x9aa0x9a40x9cd0x9f0
Foreign Policy	0x9ac0x9c80x9a60x9c70x9b60x9bf0x995 0x9a80x9c00x9a40x9bf
Foreign Secretary	0x9ac0x9c80x9a60x9c70x9b60x9bf0x995 0x9b80x99a0x9bf0x9ac
Foreign service	0x9ac0x9bf0x9a60x9c70x9b6 0x9b80x9c70x9f10x9be
Foreign status	0x9ac0x9bf0x9a60x9c70x9b60x9c0 0x9f00x9be0x9b70x9cd0x99f0x9cd0x9f0
Foreign visitor	0x9ac0x9bf0x9cd0x9a60x9c70x9b60x9c0 0x9a60x9f00x9cd0x9b60x995
Foreigner	0x9ac0x9bf0x9a60x9c70x9b60x9c0
Entry of Foreigner	0x9ac0x9bf0x9a60x9c70x9b60x9c0 0x9aa0x9cd0x9f00x9f10x9c70x9b6
Foreigners ordinance	0x9ac0x9bf0x9a60x9c70x9b60x9c0 0x9850x9a70x9cd0x9af0x9be0x9a60x9c70x9b6
Forest	0x9ac0x9a8, 0x99c0x9990x9cd0x9980x9b2
Forest Conservation	0x9ac0x9a8 0x9b80x9820x9f00x9950x9cd0x9b70x9a3
Conservator of Forest	0x9ac0x9a8 0x9b80x9820x9f00x9950x9cd0x9b70x995
Forest College	0x9ac0x9a8 0x9ae0x9b90x9be0x9ac0x9bf0x9a60x9cd0x9af0x9be0x9b20x9df
Forester	0x9ac0x9a80x9aa0x9be0x9b20x995
Forest Guard	0x9ac0x9a80x9f00x9950x9cd0x9b70x9c0
Forest grazing	0x9ac0x9a8 0x9970x9cb0x9aa0x99a0x9be0x9f0
Forest Settlement	0x9ac0x9a8 0x9ac0x9a80x9cd0x9a60x9f10x9b80x9cd0x9a40x9c0
Free and Compulsory education	0x9ac0x9bf0x9a80x9be0x9ae0x9be0x99a0x9c10x9b20x9c7 0x9ac0x9be0x9a70x9cd0x9af0x9a40x9be0x9ae0x9c20x9b20x995 0x9b60x9bf0x9950x9cd0x9b70x9be
Freedom of the Press	0x9ac0x9be0x9a40x9f00x9bf 0x9950x9be0x9950x9a40x9f0 0x9b80x9cd0x9ac0x9be0x9a70x9c00x9a80x9a40x9be
Freedom of Speech	0x9ac0x9be0x995 0x9b80x9cd0x9ac0x9be0x9a70x9c00x9a80x9a40x9be
Contributory provident fund	0x9ac0x9f00x9990x9a30x9bf0x9ae0x9c20x9b20x995 0x9ad0x9f10x9bf0x9b70x9cd0x9af0x9a80x9bf0x9a70x9bf
Furnace, Electric	0x9ac0x9c80x9a60x9cd0x9af0x9c10x9a40x9bf0x995 0x99a0x9c10x9b20x9be
Fact in issue	0x9ac0x9bf0x9ac0x9be0x9a60x9f0 0x9ac0x9bf0x9b70x9df
Fair copy	0x9ac0x9bf0x9b60x9c10x9a60x9cd0x9a7 0x9aa0x9cd0x9f00x9a40x9bf0x9b20x9bf0x9aa0x9bf
Electric Fan	0x9ac0x9bf0x9a60x9cd0x9af0x9c10x9a4 0x9ac0x9bf0x99b0x9a80x9c0
Farewell	0x9ac0x9bf0x9a60x9be0x9df
Farewell address	0x9ac0x9bf0x9a60x9be0x9df 0x9b80x9ae0x9cd0x9ad0x9be0x9b70x9a3
Federation of commerce	0x9ac0x9be0x9a30x9bf0x99c0x9cd0x9af 0x9b80x9820x9b90x9a40x9bf
Finance Committee	0x9ac0x9bf0x9a40x9cd0x9a4 0x9b80x9ae0x9bf0x9a40x9bf
Finance Commission	0x9ac0x9bf0x9a40x9cd0x9a4 0x9860x9df0x9cb0x997
Finance Department	0x9ac0x9bf0x9a40x9cd0x9a4 0x9ac0x9bf0x9ad0x9be0x997
Financial adjustment	0x9ac0x9bf0x9a40x9cd0x9a40x9c00x9df 0x9b80x9ae0x9a80x9cd0x9ac0x9df ,  0x9ac0x9bf0x9a40x9cd0x9a40x9c00x9df 0x9b80x9820x9af0x9cb0x99c0x9a8
Financial agreement	0x9ac0x9bf0x9a40x9cd0x9a40x9c00x9df 0x99a0x9c10x9950x9cd0x9a40x9bf
Financial year 	0x9ac0x9bf0x9a40x9cd0x9a40x9c00x9df 0x9ac0x99b0x9f0
Firm	0x9a60x9c30x9dd, 0x9a80x9bf0x9b60x9cd0x99a0x9bf0x9a4 ,  0x9ac0x9cd0x9af0x9f10x9b80x9be0x9df 0x9b80x9a80x9cd0x9a50x9be, 0x9b80x9cd0x9ac0x9be0x9f00x9cd0x9a5
Flogging	0x9ac0x9c70x9a40x9cd0x9f00x9be0x9980x9be0x9a4
Flap	0x9ac0x9c70x9b70x9cd0x99f0x9a80x9c0
Flat (a self contained set of rooms)	0x9ac0x9be0x9b80x9950x9950x9cd0x9b7
Flood	0x9ac0x9be0x9a80x9aa0x9be0x9a80x9c0
Force	0x9ac0x9b2 0x9ac0x9be0x9b90x9bf0x9a80x9c0
To be in Force	0x9ac0x9b20x9ac0x9a4 0x9b90x9cb0x9f10x9be
Foreign	0x9ac0x9bf0x9a60x9c70x9b60x9c0,  0x9ac0x9c80x9a60x9c70x9b60x9bf0x995
Foreign exchange	0x9ac0x9c80x9a60x9c70x9b60x9bf0x995 0x9ae0x9c10x9a60x9cd0x9f00x9be 0x9ac0x9bf0x9a80x9bf0x9ae0x9df
Foreign Liquor	0x9ac0x9bf0x9b20x9be0x9a40x9c00x9ae0x9a6
Foreign Loans	0x9ac0x9c80x9a60x9c70x9b60x9bf0x995 0x9e00x9a3
Foreign Office	0x9ac0x9c80x9a60x9c70x9b60x9bf0x995 0x9950x9be0x9f00x9cd0x9af0x9cd0x9af0x9be0x9b20x9df
Foreign Passport	0x9ac0x9c80x9a60x9c70x9b60x9bf0x995 0x9aa0x9be0x9f00x9aa0x9a40x9cd0x9f0
Foreign Policy	0x9ac0x9c80x9a60x9c70x9b60x9bf0x995 0x9a80x9c00x9a40x9bf
Foreign Secretary	0x9ac0x9c80x9a60x9c70x9b60x9bf0x995 0x9b80x99a0x9bf0x9ac
Foreign service	0x9ac0x9bf0x9a60x9c70x9b6 0x9b80x9c70x9f10x9be
Foreign status	0x9ac0x9bf0x9a60x9c70x9b60x9c0 0x9f00x9be0x9b70x9cd0x99f0x9cd0x9f0
Foreign visitor	0x9ac0x9bf0x9cd0x9a60x9c70x9b60x9c0 0x9a60x9f00x9cd0x9b60x995
Foreigner	0x9ac0x9bf0x9a60x9c70x9b60x9c0
Entry of Foreigner	0x9ac0x9bf0x9a60x9c70x9b60x9c0 0x9aa0x9cd0x9f00x9f10x9c70x9b6
Foreigners ordinance	0x9ac0x9bf0x9a60x9c70x9b60x9c0 0x9850x9a70x9cd0x9af0x9be0x9a60x9c70x9b6
Forest	0x9ac0x9a8,  0x99c0x9990x9cd0x9980x9b2
Forest Conservation	0x9ac0x9a8 0x9b80x9820x9f00x9950x9cd0x9b70x9a3
Conservator of Forest	0x9ac0x9a8 0x9b80x9820x9f00x9950x9cd0x9b70x995
Forest College	0x9ac0x9a8 0x9ae0x9b90x9be0x9ac0x9bf0x9a60x9cd0x9af0x9be0x9b20x9df
Forester	0x9ac0x9a80x9aa0x9be0x9b20x995
Forest Guard	0x9ac0x9a80x9f00x9950x9cd0x9b70x9c0
Forest grazing	0x9ac0x9a8 0x9970x9cb0x9aa0x99a0x9be0x9f0
Forest Settlement	0x9ac0x9a8 0x9ac0x9a80x9cd0x9a60x9f10x9b80x9cd0x9a40x9c0
Free and Compulsory education	0x9ac0x9bf0x9a80x9be0x9ae0x9be0x99a0x9c10x9b20x9c7 0x9ac0x9be0x9a70x9cd0x9af0x9a40x9be0x9ae0x9c20x9b20x995 0x9b60x9bf0x9950x9cd0x9b70x9be
Freedom of the Press	0x9ac0x9be0x9a40x9f00x9bf 0x9950x9be0x9950x9a40x9f0 0x9b80x9cd0x9ac0x9be0x9a70x9c00x9a80x9a40x9be
Freedom of Speech	0x9ac0x9be0x995 0x9b80x9cd0x9ac0x9be0x9a70x9c00x9a80x9a40x9be
Contributory provident fund	0x9ac0x9f00x9990x9a30x9bf0x9ae0x9c20x9b20x995 0x9ad0x9f10x9bf0x9b70x9cd0x9af0x9a80x9bf0x9a70x9bf
Furnace, Electric	0x9ac0x9c80x9a60x9cd0x9af0x9c10x9a40x9bf0x995 0x99a0x9c10x9b20x9be
Adult Education	0x9ac0x9df0x9b80x9cd0x995 0x9b60x9bf0x9950x9cd0x9b70x9be
Basic Education	0x9ac0x9c10x9a80x9bf0x9df0x9be0x9a60x9c0 0x9b60x9bf0x9950x9cd0x9b70x9be
Compulsory Education	0x9ac0x9be0x9a70x9cd0x9af0x9a40x9be0x9ae0x9c20x9b20x995 0x9b60x9bf0x9950x9cd0x9b70x9be
Vocational Education	0x9ac0x9cd0x9af0x9f10x9b90x9be0x9f00x9bf0x995 0x9b60x9bf0x9950x9cd0x9b70x9be
Electric	0x9ac0x9c80x9a60x9cd0x9af0x9c10x9a40x9bf0x995
Electric Bulb	0x9ac0x9bf0x9a60x9cd0x9af0x9c10x9a4 0x9950x9a80x9cd0x9a6, 0x9ac0x9be0x9b20x9cd0x9ac
Electric Cell	0x9ac0x9bf0x9a60x9cd0x9af0x9c10x9a4 0x9950x9cb0x9b7
Electric Current	0x9ac0x9bf0x9a60x9cd0x9af0x9c10x9a4 0x9aa0x9cd0x9f00x9f10x9be0x9b9
Electric Engineer	0x9ac0x9bf0x9a60x9cd0x9af0x9c10x9a4 0x9850x9ad0x9bf0x9af0x9a80x9cd0x9a40x9be
